"","respnr","KRD_MindistAnyFarm.NEG","KRD_MindistCattleFarm5.NEG","KRD_MindistGoatFarm50.NEG","KRD_MindistPigFarm15.NEG","KRD_MindistPoultryFarm250.NEG","KRD_MindistTurkeyFarm250.NEG","KRD_MindistDuckFarm250.NEG","KRD_MindistHopoFarm5.NEG","KRD_MindistAnyFarm.INV","KRD_MindistCattleFarm5.INV","KRD_MindistGoatFarm50.INV","KRD_MindistPigFarm15.INV","KRD_MindistPoultryFarm250.INV","KRD_MindistTurkeyFarm250.INV","KRD_MindistDuckFarm250.INV","KRD_MindistHopoFarm5.INV","KRD_nCattleFarm.250m","KRD_nCattleFarm.500m","KRD_nCattleFarm.1000m","KRD_nCattleFarm.3000m","KRD_nCattleFarmWghtDist.250m.sum","KRD_nCattleFarmWghtDist.500m.sum","KRD_nCattleFarmWghtDist.1000m.sum","KRD_nCattleFarmWghtDist.3000m.sum","nGoatFarm.250m","KRD_nGoatFarm.500m","KRD_nGoatFarm.1000m","KRD_nGoatFarm.3000m","KRD_nGoatFarmWghtDist.250m.sum","KRD_nGoatFarmWghtDist.500m.sum","KRD_nGoatFarmWghtDist.1000m.sum","KRD_nGoatFarmWghtDist.3000m.sum","KRD_nPigFarm.250m","KRD_nPigFarm.500m","KRD_nPigFarm.1000m","KRD_nPigFarm.3000m","KRD_nPigFarmWghtDist.250m.sum","KRD_nPigFarmWghtDist.500m.sum","KRD_nPigFarmWghtDist.1000m.sum","KRD_nPigFarmWghtDist.3000m.sum","KRD_nPoultryFarm.250m","KRD_nPoultryFarm.500m","KRD_nPoultryFarm.1000m","KRD_nPoultryFarm.3000m","KRD_nPoultryFarmWghtDist.250m.sum","KRD_nPoultryFarmWghtDist.500m.sum","KRD_nPoultryFarmWghtDist.1000m.sum","KRD_nPoultryFarmWghtDist.3000m.sum","KRD_nTurkeyFarm.250m","KRD_nTurkeyFarm.500m","KRD_nTurkeyFarm.1000m","KRD_nTurkeyFarm.3000m","KRD_nTurkeyFarmWghtDist.250m.sum","KRD_nTurkeyFarmWghtDist.500m.sum","KRD_nTurkeyFarmWghtDist.1000m.sum","KRD_nTurkeyFarmWghtDist.3000m.sum","nDuckFarm.250m","KRD_nDuckFarm.500m","KRD_nDuckFarm.1000m","KRD_nDuckFarm.3000m","KRD_nDuckFarmWghtDist.250m.sum","KRD_nDuckFarmWghtDist.500m.sum","KRD_nDuckFarmWghtDist.1000m.sum","KRD_nDuckFarmWghtDist.3000m.sum","KRD_nHopoFarm.250m","KRD_nHopoFarm.500m","KRD_nHopoFarm.1000m","KRD_nHopoFarm.3000m","KRD_nHopoFarmWghtDist.250m.sum","KRD_nHopoFarmWghtDist.500m.sum","KRD_nHopoFarmWghtDist.1000m.sum","KRD_nHopoFarmWghtDist.3000m.sum","KRD_nCows.250m","KRD_nCows.500m","KRD_nCows.1000m","KRD_nCows.3000m","KRD_nCowsWghtDist.250m.sum","KRD_nCowsWghtDist.500m.sum","KRD_nCowsWghtDist.1000m.sum","KRD_nCowsWghtDist.3000m.sum","KRD_nGoats.250m","KRD_nGoats.500m","KRD_nGoats.1000m","KRD_nGoats.3000m","KRD_nGoatsWghtDist.250m.sum","KRD_nGoatsWghtDist.500m.sum","KRD_nGoatsWghtDist.1000m.sum","KRD_nGoatsWghtDist.3000m.sum","KRD_nPigs.250m","KRD_nPigs.500m","KRD_nPigs.1000m","KRD_nPigs.3000m","KRD_nPigsWghtDist.250m.sum","KRD_nPigsWghtDist.500m.sum","KRD_nPigsWghtDist.1000m.sum","KRD_nPigsWghtDist.3000m.sum","KRD_nPoultry.250m","KRD_nPoultry.500m","KRD_nPoultry.1000m","KRD_nPoultry.3000m","KRD_nPoultryWghtDist.250m.sum","KRD_nPoultryWghtDist.500m.sum","KRD_nPoultryWghtDist.1000m.sum","KRD_nPoultryWghtDist.3000m.sum","KRD_nTurkeys.250m","KRD_nTurkeys.500m","KRD_nTurkeys.1000m","KRD_nTurkeys.3000m","KRD_nTurkeysWghtDist.250m.sum","KRD_nTurkeysWghtDist.500m.sum","KRD_nTurkeysWghtDist.1000m.sum","KRD_nTurkeysWghtDist.3000m.sum","KRD_nDucks.250m","KRD_nDucks.500m","KRD_nDucks.1000m","KRD_nDucks.3000m","KRD_nDucksWghtDist.250m.sum","KRD_nDucksWghtDist.500m.sum","KRD_nDucksWghtDist.1000m.sum","KRD_nDucksWghtDist.3000m.sum","KRD_nHopo.250m","KRD_nHopo.500m","KRD_nHopo.1000m","KRD_nHopo.3000m","KRD_nHopoWghtDist.250m.sum","KRD_nHopoWghtDist.500m.sum","KRD_nHopoWghtDist.1000m.sum","KRD_nHopoWghtDist.3000m.sum"
"22","10406",-629.9182,-886.9949,-778.5576,-749.1202,-629.9182,-1295.763,NA,-776.8044,0.00158750771131871,0.00112740219814116,0.00128442648302451,0.00133489925915761,0.00158750771131871,0.000771746067760848,NA,0.00128732535500571,NA,NA,2,39,NA,NA,0.0789293632067624,0.0789293632067624,NA,NA,1,2,NA,NA,0.0789293632067624,0.0789293632067624,NA,NA,1,21,NA,NA,0.0789293632067624,0.0789293632067624,NA,NA,2,6,NA,NA,0.0789293632067624,0.0789293632067624,NA,NA,NA,1,NA,NA,NA,0.0789293632067624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,0.0789293632067624,0.0789293632067624,0,0,88,10048,NA,NA,0.0990302787316818,5.40664492560881,0,0,5001,6123,NA,NA,6.42371992283385,6.83201761256945,0,0,12251,75678,NA,NA,16.354103432392,46.7836359148193,0,0,119810,405632,NA,NA,172.188357514315,373.4354547502,0,0,1,40000,NA,NA,0.00158750771131871,30.8706584720775,0,0,2,2,NA,NA,0.00317501542263742,0.00317501542263742,0,0,10,312,NA,NA,0.013076265301954,0.178284118035055
"23","10410",-333.7139,-333.7139,NA,-333.7139,-1356.408,NA,NA,-333.7139,0.00299657880597722,0.00299657880597722,NA,0.00299657880597722,0.000737241302027119,NA,NA,0.00299657880597722,NA,1,4,25,NA,0.0530222284255673,0.0530222284255673,0.0530222284255673,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,8,NA,0.0530222284255673,0.0530222284255673,0.0530222284255673,NA,NA,NA,2,NA,NA,NA,0.0530222284255673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,13,NA,0.0530222284255673,0.0530222284255673,0.0530222284255673,0,55,289,3801,NA,0.164811834328747,0.451619995502324,2.01065685923816,0,0,0,12,NA,NA,NA,0.00646802191818581,0,15450,15450,22633,NA,45.5202003577886,45.5202003577886,49.2482363868592,0,0,0,130481,NA,NA,NA,50.617439337295,0,0,0,5,NA,NA,NA,0.00285241274184181,0,0,0,10,NA,NA,NA,0.00570482548368363,0,65,72,376,NA,0.155985372419688,0.164946387653162,0.316852406126429
"24","10415",-552.4717,-552.4717,-1979.779,-885.8499,-752.9316,-3301.835,NA,-1328.579,0.00181004746487467,0.00181004746487467,0.000505106883142007,0.00112885941512213,0.00132814189230469,0.000302861893462272,NA,0.000752683882554218,NA,NA,3,44,NA,NA,0.0796171447076618,0.0796171447076618,NA,NA,NA,1,NA,NA,NA,0.0796171447076618,NA,NA,2,25,NA,NA,0.0796171447076618,0.0796171447076618,NA,NA,1,8,NA,NA,0.0796171447076618,0.0796171447076618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,0.0796171447076618,0,0,815,11866,NA,NA,1.13583872091894,6.946803848522,0,0,0,5001,NA,NA,NA,2.52593459931427,0,0,1652,99743,NA,NA,1.80351141437629,52.5049494485977,0,0,25440,356368,NA,NA,33.7879297402314,172.349415343691,0,0,0,1,NA,NA,NA,0.000400183604237624,0,0,0,7,NA,NA,NA,0.00319572137116962,0,0,2,448,NA,NA,0.00225771883024427,0.239027484942847
"25","10424",-487.3315,-487.3315,-755.1271,-632.0957,-1263.504,NA,NA,-1369.622,0.00205199130366086,0.00205199130366086,0.00132428037611152,0.00158203892227079,0.000791449809418886,NA,NA,0.000730128458801041,NA,1,4,36,NA,0.08266226177711,0.08266226177711,0.08266226177711,NA,NA,1,2,NA,NA,0.08266226177711,0.08266226177711,NA,NA,3,20,NA,NA,0.08266226177711,0.08266226177711,NA,NA,NA,5,NA,NA,NA,0.08266226177711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,0.08266226177711,0,25,640,9140,NA,0.0512997825915214,0.793887214321397,5.61821174307769,0,0,1120,2750,NA,NA,1.4831940212449,2.10115662463417,0,0,15476,134627,NA,NA,21.4705563814731,83.6857362648724,0,0,0,248105,NA,NA,NA,113.540213254566,0,0,0,2,NA,NA,NA,0.00146025691760208,0,0,0,4,NA,NA,NA,0.00292051383520417,0,0,6,226,NA,NA,0.00682345154118626,0.142027519804905
"26","10484",-178.9329,-399.362,-1593.698,-1057.603,-434.015,-1832.617,NA,-178.9329,0.00558868715591152,0.00250399387022301,0.000627471453186237,0.000945534382939534,0.00230406783175697,0.000545667752727384,NA,0.00558868715591152,NA,1,3,45,NA,0.0899270371953325,0.0899270371953325,0.0899270371953325,NA,NA,NA,2,NA,NA,NA,0.0899270371953325,NA,NA,NA,22,NA,NA,NA,0.0899270371953325,NA,2,3,10,NA,0.0899270371953325,0.0899270371953325,0.0899270371953325,NA,NA,NA,1,NA,NA,NA,0.0899270371953325,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,11,0.0899270371953325,0.0899270371953325,0.0899270371953325,0.0899270371953325,0,62,1088,14636,NA,0.154587079235434,1.47015548825455,8.05093037939308,0,1,1,6121,NA,0.00228381363075895,0.00228381363075895,3.61055111225662,0,1,1,84878,NA,0.00228381363075895,0.00228381363075895,48.7077656366786,0,171710,231710,716014,NA,394.420083629297,481.106007092273,669.357973763197,0,1,1,40000,NA,0.00228381363075895,0.00228381363075895,21.8284482549734,0,2,2,2,NA,0.0045676272615179,0.0045676272615179,0.0045676272615179,21,24,30,314,0.117362430274142,0.124434051405883,0.13310264375218,0.26103768156952
"27","10499",-828.2439,-828.2439,-2217.311,-828.2439,-1028.798,-3545.13,NA,-1022.393,0.00120737381826778,0.00120737381826778,0.000450996725312777,0.00120737381826778,0.000972008110435674,0.000282077102955322,NA,0.000978097463499848,NA,NA,3,49,NA,NA,0.0765690763995077,0.0765690763995077,NA,NA,NA,1,NA,NA,NA,0.0765690763995077,NA,NA,1,24,NA,NA,0.0765690763995077,0.0765690763995077,NA,NA,NA,7,NA,NA,NA,0.0765690763995077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,0.0765690763995077,0,0,870,13997,NA,NA,1.022069515099,7.46127400260072,0,0,0,5001,NA,NA,NA,2.25536798206505,0,0,844,90529,NA,NA,1.01902350261801,46.2642593687005,0,0,0,248308,NA,NA,NA,122.351395804967,0,0,0,1,NA,NA,NA,0.000384355501164982,0,0,0,7,NA,NA,NA,0.00347672727209171,0,0,0,506,NA,NA,NA,0.272687322551319
"28","10504",-591.7238,-591.7238,-1934.648,-875.4165,-732.5039,-3260.746,NA,-1286.972,0.00168997765511544,0.00168997765511544,0.000516889894182301,0.00114231340167794,0.00136518044477306,0.00030667828772925,NA,0.000777017681814367,NA,NA,4,45,NA,NA,0.0794218417439786,0.0794218417439786,NA,NA,NA,1,NA,NA,NA,0.0794218417439786,NA,NA,2,24,NA,NA,0.0794218417439786,0.0794218417439786,NA,NA,1,8,NA,NA,0.0794218417439786,0.0794218417439786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,0.0794218417439786,0,0,1104,12548,NA,NA,1.4406825784953,7.25919673077225,0,0,0,5001,NA,NA,NA,2.58486488596723,0,0,1652,90529,NA,NA,1.81223549627453,48.7786301419221,0,0,25440,356518,NA,NA,34.7301905150266,173.73761921529,0,0,0,1,NA,NA,NA,0.000415415055721698,0,0,0,7,NA,NA,NA,0.00318270657960228,0,0,5,460,NA,NA,0.00542356598211942,0.24021833329571
"29","10526",-543.8943,-543.8943,-1539.138,-604.6288,-686.6593,NA,NA,-953.9104,0.00183859253535108,0.00183859253535108,0.000649714320613226,0.00165390732297238,0.00145632630330646,NA,NA,0.00104831648758626,NA,NA,6,46,NA,NA,0.082994068976453,0.082994068976453,NA,NA,NA,2,NA,NA,NA,0.082994068976453,NA,NA,4,30,NA,NA,0.082994068976453,0.082994068976453,NA,NA,1,10,NA,NA,0.082994068976453,0.082994068976453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,0.082994068976453,0.082994068976453,0,0,2195,13902,NA,NA,2.71296394278441,9.07894461453575,0,0,0,3000,NA,NA,NA,1.46977745704369,0,0,16963,111184,NA,NA,22.2906917249913,75.4285670394704,0,0,35038,535668,NA,NA,51.0267610152517,312.759955064476,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,19,286,NA,NA,0.0199488459208047,0.15079305306419
"30","10533",-856.9183,-856.9183,-2540.312,-856.9183,-1336.15,-3867.565,NA,-873.0573,0.00116697239398435,0.00116697239398435,0.00039365243324442,0.00116697239398435,0.000748418964936571,0.000258560618890697,NA,0.00114540019309156,NA,NA,1,49,NA,NA,0.0756558886641092,0.0756558886641092,NA,NA,NA,1,NA,NA,NA,0.0756558886641092,NA,NA,1,26,NA,NA,0.0756558886641092,0.0756558886641092,NA,NA,NA,7,NA,NA,NA,0.0756558886641092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,NA,NA,0.0756558886641092,0.0756558886641092,0,0,340,13578,NA,NA,0.396770613954679,7.13059482855315,0,0,0,5001,NA,NA,NA,1.96860642447638,0,0,844,95084,NA,NA,0.984924700522792,46.27926505888,0,0,0,248158,NA,NA,NA,113.876840292835,0,0,0,1,NA,NA,NA,0.000344258254280163,0,0,0,7,NA,NA,NA,0.0039747990394711,0,0,91,529,NA,NA,0.100597476817498,0.319525911066952
"31","10538",-552.4147,-1106.096,-2983.846,-696.4208,-1054.194,-4303.242,NA,-552.4147,0.00181023423163793,0.000904080658460025,0.000335137939424488,0.00143591345921891,0.000948592004887146,0.000232382933611449,NA,0.00181023423163793,NA,NA,NA,55,NA,NA,NA,0.0763674313550248,NA,NA,NA,1,NA,NA,NA,0.0763674313550248,NA,NA,1,27,NA,NA,0.0763674313550248,0.0763674313550248,NA,NA,NA,5,NA,NA,NA,0.0763674313550248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,NA,NA,0.0763674313550248,0.0763674313550248,0,0,0,14180,NA,NA,NA,7.38555865347263,0,0,0,5000,NA,NA,NA,1.67568969712244,0,0,3452,92624,NA,NA,4.95677326122367,46.6186947486962,0,0,0,128348,NA,NA,NA,72.1806499720085,0,0,0,0,NA,NA,NA,NA,0,0,0,5,NA,NA,NA,0.00452040329230013,0,0,135,580,NA,NA,0.211112327271596,0.423905643866701
"32","10542",-731.3166,-1106.146,-2756.673,-842.4061,-1217.315,-4078.388,NA,-731.3166,0.00136739682922554,0.000904039792215494,0.000362756119423668,0.00118707592454518,0.000821480060625228,0.000245194915245926,NA,0.00136739682922554,NA,NA,NA,50,NA,NA,NA,0.0753906632577982,NA,NA,NA,1,NA,NA,NA,0.0753906632577982,NA,NA,1,26,NA,NA,0.0753906632577982,0.0753906632577982,NA,NA,NA,6,NA,NA,NA,0.0753906632577982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,NA,NA,0.0753906632577982,0.0753906632577982,0,0,0,13271,NA,NA,NA,6.95921020434918,0,0,0,5000,NA,NA,NA,1.81378059711834,0,0,3452,89194,NA,NA,4.09778609152996,45.2357010534034,0,0,0,188348,NA,NA,NA,92.4651454294686,0,0,0,0,NA,NA,NA,NA,0,0,0,5,NA,NA,NA,0.00379765775660204,0,0,135,581,NA,NA,0.165472255870402,0.371679117425146
"33","10609",-623.3274,-623.3274,-2167.008,-956.0926,-920.2228,-3477.528,NA,-1303.872,0.00160429334567997,0.00160429334567997,0.000461465762932117,0.00104592379441071,0.00108669335295757,0.000287560589016106,NA,0.000766946448731164,NA,NA,2,45,NA,NA,0.0801028166515439,0.0801028166515439,NA,NA,NA,1,NA,NA,NA,0.0801028166515439,NA,NA,1,24,NA,NA,0.0801028166515439,0.0801028166515439,NA,NA,1,7,NA,NA,0.0801028166515439,0.0801028166515439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,0.0801028166515439,0,0,498,11943,NA,NA,0.693964610510005,6.71997451768751,0,0,0,5001,NA,NA,NA,2.3076929203896,0,0,117,95963,NA,NA,0.122373083946053,52.3540444982556,0,0,25440,248128,NA,NA,27.6454788992405,128.696150470798,0,0,0,1,NA,NA,NA,0.000364105729021593,0,0,0,7,NA,NA,NA,0.00330612502885048,0,0,0,499,NA,NA,NA,0.266532881657886
"34","10615",-669.1427,-669.1427,-2266.36,-755.8439,-1011.008,-3557.713,NA,-1108.582,0.00149444953968712,0.00149444953968712,0.000441236167246157,0.0013230245028107,0.000989111856681648,0.000281079446262248,NA,0.00090205325361588,NA,NA,3,44,NA,NA,0.0814839625910228,0.0814839625910228,NA,NA,NA,1,NA,NA,NA,0.0814839625910228,NA,NA,2,23,NA,NA,0.0814839625910228,0.0814839625910228,NA,NA,NA,7,NA,NA,NA,0.0814839625910228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,0.0814839625910228,0,0,504,11428,NA,NA,0.718075091748116,6.46015686594711,0,0,0,5001,NA,NA,NA,2.20652282776376,0,0,7625,93192,NA,NA,7.74679326658766,54.2741847386445,0,0,0,248128,NA,NA,NA,128.168253998861,0,0,0,1,NA,NA,NA,0.000341991532973627,0,0,0,7,NA,NA,NA,0.00327995619243345,0,0,0,542,NA,NA,NA,0.285866047926798
"35","10652",-788.7522,-788.7522,-2197.635,-929.1243,-987.0588,-3523.531,NA,-1110.339,0.0012678253068581,0.0012678253068581,0.00045503461675847,0.00107628225846639,0.00101311087039597,0.000283806215980504,NA,0.000900625844899621,NA,NA,3,46,NA,NA,0.0770318200048889,0.0770318200048889,NA,NA,NA,1,NA,NA,NA,0.0770318200048889,NA,NA,1,24,NA,NA,0.0770318200048889,0.0770318200048889,NA,NA,1,7,NA,NA,0.0770318200048889,0.0770318200048889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,0.0770318200048889,0,0,870,12075,NA,NA,1.00079395972986,6.77463047914547,0,0,0,5001,NA,NA,NA,2.27555273768467,0,0,844,90524,NA,NA,0.90838222614563,47.1010884463513,0,0,25440,248128,NA,NA,25.7735405428734,124.031415656393,0,0,0,1,NA,NA,NA,0.0003796538923256,0,0,0,7,NA,NA,NA,0.00344306029328886,0,0,0,499,NA,NA,NA,0.269517501026299
"36","10686",-110.6752,-686.8042,-3395.29,-992.1013,-508.4899,-4723.288,NA,-110.6752,0.00903544786907997,0.00145601905171809,0.000294525651711636,0.00100796158618077,0.001966607399675,0.000211716922618312,NA,0.00903544786907997,NA,NA,2,53,NA,NA,0.0867728695063692,0.0867728695063692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA,NA,0.0867728695063692,0.0867728695063692,NA,NA,1,4,NA,NA,0.0867728695063692,0.0867728695063692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,16,0.0867728695063692,0.0867728695063692,0.0867728695063692,0.0867728695063692,0,0,1356,13604,NA,NA,1.95257529305769,7.85558188748376,0,0,0,0,NA,NA,NA,NA,0,0,3613,83057,NA,NA,3.64176521087111,39.5259671183296,0,0,24005,73348,NA,NA,47.2058576874586,70.2724129046974,0,0,0,0,NA,NA,NA,NA,0,0,5,5,NA,NA,0.00728009525859044,0.00728009525859044,132,132,150,572,0.904076680630561,0.904076680630561,0.924933772480395,1.12453876247719
"37","10702",-675.394,-675.394,-2176.651,-1059.216,-937.3633,-3494.362,NA,-1277.155,0.00148061723971489,0.00148061723971489,0.000459421377152332,0.00094409450008308,0.00106682222357116,0.000286175273197225,NA,0.000782990318324714,NA,NA,1,46,NA,NA,0.0784485343341048,0.0784485343341048,NA,NA,NA,1,NA,NA,NA,0.0784485343341048,NA,NA,NA,24,NA,NA,NA,0.0784485343341048,NA,NA,1,7,NA,NA,0.0784485343341048,0.0784485343341048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,0.0784485343341048,0,0,310,12075,NA,NA,0.458991344311617,6.75202938304648,0,0,0,5001,NA,NA,NA,2.29747643259008,0,0,0,95963,NA,NA,NA,50.9148409927294,0,0,25440,248128,NA,NA,27.1399573676503,126.98011099533,0,0,0,1,NA,NA,NA,0.000369546828419777,0,0,0,7,NA,NA,NA,0.00336456355031374,0,0,0,499,NA,NA,NA,0.267889345915968
"38","10709",-609.0156,-609.0156,-853.296,-687.3376,-1207.603,NA,NA,-1564.813,0.00164199406386306,0.00164199406386306,0.00117192627177439,0.0014548891258095,0.000828086713928336,NA,NA,0.000639053995589249,NA,NA,4,36,NA,NA,0.0809256657301937,0.0809256657301937,NA,NA,1,2,NA,NA,0.0809256657301937,0.0809256657301937,NA,NA,3,19,NA,NA,0.0809256657301937,0.0809256657301937,NA,NA,NA,4,NA,NA,NA,0.0809256657301937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,0.0809256657301937,0,0,640,9245,NA,NA,0.862658530139124,5.67052902028426,0,0,1120,2750,NA,NA,1.31255742438732,1.97499246337556,0,0,17482,136013,NA,NA,21.3209114980113,85.6964590795201,0,0,0,208105,NA,NA,NA,97.7124175259648,0,0,0,2,NA,NA,NA,0.0012781079911785,0,0,0,4,NA,NA,NA,0.002556215982357,0,0,2,238,NA,NA,0.002909778251619,0.132453879773318
"39","10750",-407.1179,-939.0048,-3150.163,-687.0786,-909.7186,-4470.471,NA,-407.1179,0.00245629091720113,0.00106495728243349,0.000317443890998656,0.00145543755838124,0.00109924101804668,0.000223690076504243,NA,0.00245629091720113,NA,NA,1,55,NA,NA,0.0781211217212075,0.0781211217212075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27,NA,NA,0.0781211217212075,0.0781211217212075,NA,NA,1,5,NA,NA,0.0781211217212075,0.0781211217212075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,17,NA,0.0781211217212075,0.0781211217212075,0.0781211217212075,0,0,1252,14180,NA,NA,1.33332651760673,7.58268635920943,0,0,0,0,NA,NA,NA,NA,0,0,3452,92624,NA,NA,5.02417045153204,46.0217103119895,0,0,24005,128348,NA,NA,26.3871092195325,72.8804805210906,0,0,0,0,NA,NA,NA,NA,0,0,5,5,NA,NA,0.00532478641216743,0.00532478641216743,0,74,137,580,NA,0.181765527872884,0.276308343312881,0.491707394045743
"40","10792",-222.1936,-222.1936,NA,-934.6684,-1202.182,-3859.924,NA,-1321.193,0.0045005796746621,0.0045005796746621,NA,0.00106989815853409,0.000831820805834724,0.000259072458421461,NA,0.000756891688042549,1,2,4,45,0.0814217848807647,0.0814217848807647,0.0814217848807647,0.0814217848807647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,NA,NA,0.0814217848807647,0.0814217848807647,NA,NA,NA,8,NA,NA,NA,0.0814217848807647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,0.0814217848807647,175,412,1597,12016,0.787601443065867,1.55168032179784,3.16285674277323,8.44911432469528,0,0,0,0,NA,NA,NA,NA,0,0,2880,86140,NA,NA,3.08130669657817,39.1402564499829,0,0,0,575691,NA,NA,NA,340.62131350828,0,0,0,121,NA,NA,NA,0.0723501604260169,0,0,0,35,NA,NA,NA,0.0117075572616626,0,0,0,389,NA,NA,NA,0.211732900264142
"41","10887",-210.535,-210.535,-1145.908,-515.6064,-882.6913,-2351.148,NA,-882.6913,0.00474980407058209,0.00474980407058209,0.000872670406350248,0.0019394639011463,0.00113289889681704,0.000425324139526733,NA,0.00113289889681704,1,3,6,38,0.090375751119698,0.090375751119698,0.090375751119698,0.090375751119698,NA,NA,NA,1,NA,NA,NA,0.090375751119698,NA,NA,4,26,NA,NA,0.090375751119698,0.090375751119698,NA,NA,1,10,NA,NA,0.090375751119698,0.090375751119698,NA,NA,NA,1,NA,NA,NA,0.090375751119698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,0.090375751119698,0.090375751119698,280,855,1707,10286,1.32994513976298,3.06378602063743,4.10469025445925,8.80477396425485,0,0,0,5031,NA,NA,NA,4.3765137219039,0,0,21196,100535,NA,NA,35.9735919385717,69.636283413451,0,5,60005,580139,NA,0.0159184010029866,67.9898522100255,331.850264369561,0,0,0,40000,NA,NA,NA,17.0134405738414,0,0,0,2,NA,NA,NA,0.00180063382310573,0,3,12,385,NA,0.00854645339277107,0.0200931403523695,0.201736027818686
"42","10900",-597.9607,-1135.963,-2887.752,-809.8006,-1087.773,-4210.489,NA,-597.9607,0.00167235070799803,0.000880310362221305,0.000346290124636742,0.00123487189315493,0.000919309451512402,0.000237502104862404,NA,0.00167235070799803,NA,NA,NA,54,NA,NA,NA,0.0755644724017644,NA,NA,NA,1,NA,NA,NA,0.0755644724017644,NA,NA,1,27,NA,NA,0.0755644724017644,0.0755644724017644,NA,NA,NA,5,NA,NA,NA,0.0755644724017644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17,NA,NA,0.0755644724017644,0.0755644724017644,0,0,0,14121,NA,NA,NA,7.30300750492001,0,0,0,5000,NA,NA,NA,1.73145062318371,0,0,3452,92624,NA,NA,4.26277777517083,45.7658958754213,0,0,0,128348,NA,NA,NA,71.721007218706,0,0,0,0,NA,NA,NA,NA,0,0,0,5,NA,NA,NA,0.00422878755586228,0,0,152,580,NA,NA,0.215099883001227,0.406711039892051
"43","10902",-627.2743,-1194.493,-2888.962,-743.2664,-1124.592,-4208.927,NA,-627.2743,0.0015941989015013,0.000837175270177389,0.000346145086020515,0.00134541262728949,0.000889211376214663,0.000237590245684945,NA,0.0015941989015013,NA,NA,NA,54,NA,NA,NA,0.0758915161127523,NA,NA,NA,1,NA,NA,NA,0.0758915161127523,NA,NA,1,27,NA,NA,0.0758915161127523,0.0758915161127523,NA,NA,NA,5,NA,NA,NA,0.0758915161127523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,NA,NA,0.0758915161127523,0.0758915161127523,0,0,0,14121,NA,NA,NA,7.29336361498252,0,0,0,5000,NA,NA,NA,1.73072543010258,0,0,3452,92624,NA,NA,4.64436438940332,46.6030430909096,0,0,0,128348,NA,NA,NA,72.109929835774,0,0,0,0,NA,NA,NA,NA,0,0,0,5,NA,NA,NA,0.00418373631081479,0,0,135,580,NA,NA,0.189138653008619,0.399030402344281
